user_id,show_id,rating,title
74,703,4.0,The Gift
74,828,1.6,Collateral Beauty
74,8477,4.0,The Real Miyagi
75,8322,1.9,The Golem
75,7376,3.2,Magi: Adventure of Sinbad
75,2615,2.7,Cinar Agaci
75,5135,2.0,Jab Harry Met Sejal
75,6471,1.7,Chingo Bling: They Can't Deport Us All
75,6564,3.3,Dark Chocolate (Bengali Version)
75,309,2.2,Car Masters: Rust to Riches
75,4376,4.8,The Final Table
75,4377,2.2,Trevor Noah: Son of Patricia
75,6231,1.0,Barça Dreams
75,453,3.4,BEASTARS
75,1042,3.5,Garth Brooks: The Road I’m On
75,6398,3.5,Cabins in the Wild with Dick Strawbridge
75,6616,4.3,Dismissed
75,2640,4.9,After Life
75,5522,3.4,Sand Castle
75,7945,4.6,Saturday Church
75,1269,4.0,Geez & Ann
75,4950,3.1,John Mulaney: New in Town
75,6968,3.3,Highly Strung
76,571,3.7,Generation 56k
76,7846,2.2,Red Trees
76,7978,2.5,Secrets of Underground London
76,3981,4.4,Delhi Crime
76,4835,2.6,Franco Escamilla: Por la anécdota
76,196,2.7,He's All That
76,8163,3.4,Temporada de Caza
76,1266,3.0,Tony Manero
76,1489,1.0,Regiment Diaries
76,4425,1.9,Asees
76,2383,4.7,The Chase
76,6722,4.5,Exit Wounds
76,7126,1.7,Jersey Boys
76,7517,2.1,Mr. Deeds
76,924,3.7,Aliens Stole My Body
76,5348,2.9,Close Your Eyes Before It’s Dark
76,2346,5.0,"Roswell, New Mexico"
76,1909,5.0,Free State of Jones
76,823,3.2,Then Came You
76,3645,3.2,D.L. Hughley: Contrarian
77,7280,5.0,Lechmi
77,7055,4.7,Igor
77,5777,4.4,Someone Like You
77,3423,3.3,Black Money Love
77,7660,3.7,One Day
77,393,2.8,A Second Chance:  Rivals!
77,5963,3.7,Oct-01
77,7293,4.8,"Les Bleus - Une autre histoire de France, 1996-2016"
77,4758,1.5,Amazing Interiors
77,499,4.3,Dogs
77,6135,3.9,American Beauty
77,3330,3.5,Billy on the Street
77,82,3.7,Lucifer
77,6038,4.4,A Gray State
77,6602,3.4,Devrai
77,4115,1.4,"Ken Jeong: You Complete Me, Ho"
77,6072,1.4,Aajcha Divas Majha
77,5369,2.4,Joe Mande’s Award-Winning Comedy Special
77,7431,1.0,Mean Streets
77,835,3.5,Eden
78,4456,2.8,Raja Natwarlal
78,8724,5.0,What Still Remains
78,564,2.8,Boogie Nights
78,1869,4.0,Ginny Weds Sunny
78,2485,3.9,Mujeres arriba
78,5809,2.0,XOXO
78,4604,2.5,Strong
78,3265,4.1,El sendero de la anaconda
78,5761,5.0,LEGO Jurassic World: The Indominus Escape
78,1877,5.0,Private Lives
78,4489,3.5,Best.Worst.Weekend.Ever.
78,5448,5.0,Amelia: A Tale of Two Sisters
78,1810,5.0,The Hummingbird Project
78,8342,2.0,The Heretics
78,2940,2.5,Jada
78,5201,3.1,Joan Didion: The Center Will Not Hold
78,2352,4.0,Babies
78,6542,1.8,Crime Time
78,4408,3.2,Westside
78,264,2.8,Walk of Shame
79,8432,2.9,The Music of Silence
79,311,3.4,Control Z
79,339,2.9,I missed you: Director's Cut
79,5503,4.0,JFK: The Making of a President
79,2577,3.1,Cracked Up: The Darrell Hammond Story
79,7131,4.3,JingleKids
79,8328,3.2,The Gospel of Mark
79,958,2.3,Seven
79,6049,5.0,A Night at the Roxbury
79,1585,5.0,Manhunt: Deadly Games
79,3963,2.6,Bayonet
79,619,3.8,Deranged
79,744,3.8,Locombianos
79,334,2.2,Five Feet Apart
79,7940,2.9,Sat Sri Akal
79,5020,3.5,Tu Hai Mera Sunday
79,4282,2.9,Miss J Contemplates Her Choice
79,5589,1.0,Operações Especiais
79,5525,2.4,Lucas Brothers: On Drugs
79,6463,3.7,Chhota Bheem Ka Troll Se Takkar
80,6759,2.8,First Kill
80,5239,3.7,Franca: Chaos and Creation
80,2876,2.4,Pokémon: Mewtwo Strikes Back - Evolution
80,1731,3.3,A New York Christmas Wedding
80,2113,3.9,High Score
80,2014,2.9,Wonho Chung: Live in New York
80,4442,1.0,Himmatwala
80,8285,3.3,The Dukes of Hazzard: The Beginning
80,7532,2.4,My Brother ... Nikhil
80,4134,2.0,Manusangada
80,5553,4.5,Bridget Christie: Stand Up for Her
80,2323,4.3,The Mirror Boy
80,7161,4.1,Kaaliyan
80,6436,3.4,Celluloid Man
80,4930,3.2,The Magic School Bus Rides Again
80,7026,3.0,Hunt to Kill
80,1128,3.1,S.W.A.T.: Under Siege
80,2295,3.0,Hunter in the Blue Side of Manchester
80,7983,4.8,"Septiembre, un llanto en silencio"
80,2477,3.0,Living in Bondage: Breaking Free
81,7738,3.5,Phone Swap
81,4303,1.0,Vanjagar Ulagam
81,4739,3.5,Being Napoleon
81,5903,2.5,Creep
81,4349,1.1,Set Off
81,5716,3.8,Paranoid
81,5013,4.9,Something Huge
81,3464,4.0,Engineering Girls
81,884,4.9,Move to Heaven
81,5637,4.4,Clinical
81,5303,2.7,Manoranjan
81,4099,3.8,Behind the Curve
81,714,3.9,Beyond Evil
81,6934,4.1,Harry Benson: Shoot First
81,5609,3.5,Cyborg 009: Call of Justice
81,8070,3.4,Splash and Bubbles
81,6364,3.5,Botched Up Bodies
81,2375,1.7,The Blazing Sun
81,5412,3.4,Criminal Minds
81,5988,1.9,13 Sins
82,3918,5.0,Shortcut Safari
82,8146,3.5,Take Me Home Tonight
82,2960,3.9,Justice
82,3322,4.6,"Liar, Liar, Vampire"
82,7133,3.0,Jis Desh Men Ganga Behti Hai
82,6937,4.1,Hati Perempuan
82,2042,3.8,Cleverman
82,4840,3.8,Bad Genius
82,6532,2.5,Cooking on High
82,3980,2.0,Crime Diaries: The Candidate
82,7211,1.0,Kings
82,5069,1.7,The Shannara Chronicles
82,974,3.5,Ram Prasad Ki Tehrvi
82,6104,2.2,Ai Weiwei: Never Sorry
82,6828,1.2,Garuda Di Dadaku
82,4606,5.0,The Birth Reborn
82,5486,2.9,The Devil's Mistress
82,496,4.8,Brick Mansions
82,4777,2.3,Baby Ballroom
82,8723,4.6,What Makes a Psychopath?
83,7072,4.4,Indiana Jones and the Raiders of the Lost Ark
83,431,1.4,Too Hot to Handle: Brazil
83,2276,1.0,Inkaar
83,6666,4.9,Eeda
83,8025,4.7,Singularity
83,5928,3.7,Chelsea Handler: Uganda Be Kidding Me Live
83,3661,4.2,Bogda
83,4121,3.4,Kevin Hart's Guide to Black History
83,609,2.4,The Tourist
83,6548,3.3,Dad
83,2867,4.0,All The Bright Places
83,1589,2.4,Bhaag Beanie Bhaag
83,6097,4.1,Afterschool
83,5019,4.8,Trailer Park Boys: Xmas Special
83,8215,4.2,The Bomb
83,1879,3.0,Hubie Halloween
83,2198,1.6,The Hater
83,4197,2.7,Baazaar
83,1283,4.4,The Conjuring
83,3467,3.9,Inmates
84,1107,2.5,God Calling
84,1922,2.0,The Parkers
84,2821,4.3,Kingdom
84,5644,3.5,Rampage: President Down
84,6810,2.0,Frozen Planet
84,8217,2.8,The Book of Eli
84,1847,3.8,Fireman Sam
84,4446,2.3,Kalakalappu
84,57,2.6,Naruto Shippûden the Movie: Bonds
84,7247,4.5,Kya Kehna
84,3981,4.2,Delhi Crime
84,2515,4.7,Patriot Act with Hasan Minhaj
84,4666,3.0,Garbage
84,6261,5.0,Beary Tales
84,1679,5.0,Singham
84,4123,4.5,ReMastered: The Two Killings of Sam Cooke
84,6256,1.8,Be Here Now
84,6984,2.9,Holidays
84,1991,1.0,Criminal: UK
84,2531,3.7,Dilan 1990
85,4946,2.4,Star Trek: The Next Generation
85,6749,3.4,Figures of Speech
85,2002,4.8,Taco Chronicles
85,6297,1.6,Bheemayan
85,335,1.1,Freedomland
85,7367,2.8,Mad Max
85,2019,1.7,Cycle
85,6098,1.6,Aftershock
85,1274,3.2,Canine Intervention
85,5087,4.7,Alejandro Riaño: Especial de stand up
85,8132,5.0,Surviving R. Kelly Part II: The Reckoning
85,8043,3.4,Smart People
85,186,3.6,Hometown Cha-Cha-Cha
85,6761,2.8,Fishpeople
85,1920,3.7,The Book of Sun
85,8691,5.0,Wakefield
85,5210,2.1,The Day I Met El Chapo
85,3755,2.3,Jinn
85,3109,3.5,Back of the Net
85,4430,5.0,Creators
86,650,3.9,O Vendedor de Sonhos
86,1345,2.9,The Yin-Yang Master: Dream Of Eternity
86,7048,4.4,I'll See You in My Dreams
86,2861,3.6,Ordinary World
86,1409,5.0,The Vanished
86,2888,1.0,"Hi Bye, Mama!"
86,752,2.8,Vampire Academy
86,2360,3.1,One-Way to Tomorrow
86,4826,3.0,Maktub
86,7238,3.2,Kuldip Patwal: I Didn't Do It!
86,48,1.3,Training Day
86,8656,2.5,Unacknowledged
86,5054,2.8,Under Arrest
86,7037,4.3,I Am Jane Doe
86,8041,2.9,Slow West
86,907,3.1,In Our Mothers' Gardens
86,240,3.8,The Witcher: Nightmare of the Wolf
86,2435,2.5,Life's Speed Bump
86,7177,3.3,Ken Burns: The West
86,6115,2.7,All About Nina
87,4246,4.5,Tim Minchin And The Heritage Orchestra Live
87,5686,1.8,The Cuba Libre Story
87,6751,1.9,Filmworker
87,8672,2.8,Veerey Ki Wedding
87,3314,3.3,100 Things to do Before High School
87,1328,2.4,Crime Scene: The Vanishing at the Cecil Hotel
87,47,3.8,The Smart Money Woman
87,606,5.0,The Queen
87,5461,1.0,Prince
87,5345,4.3,Wet Hot American Summer: Ten Years Later
87,8646,4.4,Twirlywoos
87,4058,4.7,Pants on Fire
87,6559,4.8,Dandy
87,2874,4.7,Altered Carbon
87,8425,3.7,The Model
87,5245,3.9,Star Trek: Voyager
87,8259,4.8,The Crow
87,4550,5.0,Monty Python's Fliegender Zirkus
87,5898,2.5,6 Years
87,1759,1.0,LEGO Ninjago: Masters of Spinjitzu
88,8430,3.9,The Muppets
88,3365,3.8,A 3 Minute Hug
88,3925,3.1,Huge in France
88,7362,3.5,Lusers
88,4270,2.4,LAST HOPE
88,2129,3.4,Fearless
88,5522,5.0,Sand Castle
88,4714,4.3,Brij Mohan Amar Rahe
88,3125,4.4,The Danish Girl
88,4082,5.0,The Photographer Of Mauthausen
88,4689,3.4,The Innocents
88,6984,3.1,Holidays
88,2744,3.2,The Little Vampire
88,80,3.1,Firedrake the Silver Dragon
88,5646,3.3,Jen Kirkman: Just Keep Livin’?
88,1415,2.4,An Imperfect Murder
88,2696,3.7,The Trial
88,2958,1.2,Is It Wrong to Try to Pick Up Girls in a Dungeon?
88,8515,3.7,The Spy Next Door
88,7871,3.1,Rise of the Zombie
89,7546,1.9,My Sister's Keeper
89,3273,4.3,Klaus
89,3979,3.8,Charlie's Colorforms City
89,6710,3.0,Evan Almighty
89,8726,1.5,When Calls the Heart
89,1597,2.2,You Are My Home
89,208,1.6,Once Upon a Time in Mumbaai
89,2322,4.6,Homemade
89,1700,4.6,Killer Cove
89,1257,2.8,TIGER & BUNNY
89,2159,5.0,Work It
89,5087,3.8,Alejandro Riaño: Especial de stand up
89,8523,2.3,The Super Mario Bros. Super Show!
89,6232,2.2,Barah Aana
89,2131,3.9,Octonauts & the Caves of Sac Actun
89,1924,4.2,We Have Always Lived in the Castle
89,3371,3.2,Consequences
89,5143,2.7,My Happy Family
89,4904,4.2,Running Shaadi
89,1388,4.4,The White Tiger
90,1720,4.5,What We Wanted
90,5019,3.7,Trailer Park Boys: Xmas Special
90,7318,3.8,Little Singham Bandarpur Mein Hu Ha Hu
90,1924,3.2,We Have Always Lived in the Castle
90,5388,3.5,46
90,2400,4.1,The Search
90,2482,1.0,Bye Bye London
90,1195,3.5,Operation Varsity Blues: The College Admissions Scandal
90,210,5.0,Ragini MMS
90,4555,4.1,The Meaning of Monty Python
90,2823,2.2,Miracle in Cell No. 7
90,543,2.7,Undercover
90,5166,4.0,Luna Petunia
90,6392,3.4,Burning
90,933,1.2,Hachi: A Dog's Tale
90,5479,4.0,The Keepers
90,3999,4.1,Amy Schumer Growing
90,3279,2.9,The Club
90,2152,2.6,Selling Sunset
90,6620,2.4,Dog Eat Dog
91,3055,3.9,Cells at Work!
91,8663,3.1,Unruly Friends
91,8538,2.3,The Truth About Alcohol
91,1627,4.3,The Holiday Movies That Made Us
91,473,2.9,Born to Play
91,3521,2.7,Marianne
91,2155,2.5,The Magic School Bus Rides Again Kids In Space
91,3321,4.2,LEGENDS OF THE HIDDEN TEMPLE
91,4839,3.3,B.A. Pass 2
91,3131,1.7,Dil Chahta Hai
91,1288,2.9,Operation Finale
91,2018,1.0,Bhai: Vyakti Ki Valli - Uttarardh
91,2194,4.3,Unlucky Ploy
91,601,1.5,The Karate Kid
91,4942,3.5,Wakfu
91,2869,1.0,Amit Tandon: Family Tandoncies
91,6360,4.0,Border Patrol
91,5964,3.4,Feb-09
91,8776,3.0,Yellowbird
91,7187,1.4,Khotey Sikkey
92,3162,3.3,It Comes at Night
92,6239,2.7,Barbie: A Fairy Secret
92,7060,2.3,In Search of Fellini
92,7711,3.6,Passenger 57
92,6528,2.6,Conor McGregor: Notorious
92,749,3.2,L.A.’s Finest
92,7408,5.0,Married at First Sight
92,1424,3.8,Charming
92,6092,3.6,Adrishya
92,245,3.9,Korean Cold Noodle Rhapsody
92,2030,3.4,Cargo
92,5641,2.6,Under the Shadow
92,6228,1.8,Bangkok Bachelors
92,4080,4.3,Zach Galifianakis: Live at the Purple Onion
92,450,2.8,The Twilight Saga: New Moon
92,6677,3.0,El fin de ETA
92,1770,5.0,Wheels of Fortune
92,5251,3.0,The Royal House of Windsor
92,8210,5.0,The Bill Murray Stories: Life Lessons Learned From a Mythical Man
92,932,2.3,Green Zone
93,5799,2.9,Chef's Table: France
93,6729,2.3,F the Prom
93,3769,2.8,Super Monsters Monster Pets
93,7013,4.1,How the Grinch Stole Christmas
93,8011,4.4,SHOT! The Psycho-Spiritual Mantra of Rock
93,3583,3.3,Sextuplets
93,7206,4.0,Kilo Two Bravo
93,1948,3.6,Van Helsing
93,1928,2.4,Black Butler
93,8292,2.2,The Eyes of My Mother
93,6176,1.0,Anwar
93,2120,2.0,Les Misérables
93,1168,4.7,DOTA: Dragon's Blood
93,6769,2.2,Flock of Four
93,6670,2.3,El último testigo
93,5096,2.7,Fullmetal Alchemist: Brotherhood
93,6240,3.8,Barbie: Princess Charm School
93,2365,2.6,Alexandria ... Why?
93,7580,4.0,Newtown
93,6471,2.4,Chingo Bling: They Can't Deport Us All
94,7584,2.8,Night Moves
94,1861,2.7,Dil
94,4292,1.5,Maps to the Stars
94,5392,1.0,Barbie Life in the Dreamhouse
94,4071,2.0,Can't Help Falling in Love
94,2362,3.4,The Politician
94,5638,1.2,Very Big Shot
94,6317,4.7,Bitcoin Heist
94,4388,4.7,Aalorukkam
94,568,4.6,Dennis the Menace
94,7757,2.9,Porto
94,7175,3.5,Ken Burns: The Civil War
94,6517,3.9,Colours of Passion
94,6363,2.5,Born to Be Free
94,8059,3.7,Soul Surfer
94,7732,3.9,Peter Rabbit
94,3462,2.6,Chicago Typewriter
94,4328,5.0,Teefa in Trouble
94,4081,4.3,Life of An Outcast
94,1885,3.9,Bad Boy Billionaires: India
95,4920,3.1,Dude
95,1294,3.6,Tribes of Europa
95,7264,4.1,"Lady, la vendedora de rosas"
95,2001,1.1,Raising Victor Vargas
95,4911,2.9,The Rachel Divide
95,7867,4.0,"Rica, Famosa, Latina"
95,7078,3.6,Inkheart
95,1719,4.8,We Are All For The Fatherland
95,1109,5.0,Just Say Yes
95,7252,3.1,La Bamba
95,8140,4.1,Swiss Army Man
95,3595,2.9,Calum von Moger: Unbroken
95,5222,1.0,Blessed Benefit
95,1258,5.0,Bigfoot Family
95,8471,2.8,The Pyramid Code
95,167,2.5,Open Season 2
95,1840,3.8,Someone Has to Die
95,4183,3.8,The World's Most Extraordinary Homes
95,6305,3.0,Big Fat Liar
95,691,1.7,So Not Worth It
96,149,2.1,I Got the Hook Up
96,2285,3.5,Players
96,5970,3.0,​Mayurakshi
96,400,2.8,Revelations: The Masters of the Universe: Revelation Aftershow
96,2992,1.4,Sons of the Caliphate
96,5654,2.3,AJIN: Demi-Human
96,7238,4.0,Kuldip Patwal: I Didn't Do It!
96,160,3.2,Major Dad
96,7539,1.5,My Life as a Zucchini
96,6398,3.5,Cabins in the Wild with Dick Strawbridge
96,6530,2.2,Contract
96,509,2.5,Ask the StoryBots
96,8372,3.8,The Jane Austen Book Club
96,5573,2.0,Notes on Blindness
96,236,2.7,Boomika
96,1098,5.0,Mandela
96,435,3.5,Touch Your Heart
96,4184,1.5,Trigger Warning with Killer Mike
96,1796,3.2,Black '47
96,4994,5.0,Bad Guys: Vile City
97,8664,1.0,Up in the Air
97,4841,3.7,November 13: Attack on Paris
97,3991,1.7,The Super Parental Guardians
97,284,3.0,The Kissing Booth 3
97,7039,4.4,I Am Me!
97,2210,3.0,Offering to the Storm
97,2601,3.7,Rich in Love
97,8182,2.7,The Adventures of Figaro Pho
97,7221,4.0,Koko: The Gorilla Who Talks
97,7926,2.4,Samarppanam
97,4987,3.3,Steel Rain
97,835,4.2,Eden
97,6806,3.1,Friends
97,5285,5.0,Reign
97,5642,3.1,Coin Heist
97,1454,1.4,Good Hair
97,144,3.8,House Party
97,4955,1.6,Paheli
97,5693,3.9,For the Love of Spock
97,4456,3.5,Raja Natwarlal
98,2360,3.3,One-Way to Tomorrow
98,5143,3.5,My Happy Family
98,3471,1.0,Nikki Glaser: Bangin’
98,846,1.8,Home
98,4605,2.0,Thaandavam
98,4049,1.3,Sarkar
98,1959,5.0,Enola Holmes
98,7583,3.7,Night Comes On
98,1965,5.0,High & Low The Movie 2 / End of Sky
98,5903,2.9,Creep
98,549,3.9,Big Timber
98,4207,2.3,When Heroes Fly
98,5333,2.8,The Saint
98,1237,4.8,Mariposa
98,8728,3.8,When Two Worlds Collide
98,5733,2.9,Norman Lear: Just Another Version of You
98,8617,3.1,Trash
98,1048,4.8,Power Players
98,497,1.7,Cat People
98,2999,5.0,The Ghost Bride
99,2681,4.5,Stunt School
99,8551,3.6,The War: A Film by Ken Burns and Lynn Novick
99,1637,4.6,Don’t Listen
99,885,4.2,Table Manners
99,4678,3.6,Undercover Law
99,6315,3.5,Birthmarked
99,1130,4.9,Seven Souls in the Skull Castle: Season Bird
99,8137,2.8,Swami Baba Ramdev: The Untold Story
99,6907,3.0,Haapus
99,6932,3.5,Harry & Bunnie
99,2129,2.5,Fearless
99,7757,5.0,Porto
99,7437,1.0,Melle
99,378,2.2,Fantastic Fungi
99,4089,1.9,The Big Family Cooking Showdown
99,1145,3.4,At Eternity's Gate
99,5059,1.3,A Futile and Stupid Gesture
99,3044,3.2,"Live Twice, Love Once"
99,6977,2.5,Hitch
99,2844,2.7,Lil Peep: Everybody’s Everything
100,2629,4.7,Bheeshma
100,4705,3.2,The Guernsey Literary and Potato Peel Pie Society
100,4043,5.0,Secret City
100,1032,3.6,Love Naggers
100,1099,4.8,The Fisherman's Diary
100,1293,1.8,Pitta Kathalu
100,4890,5.0,John Mulaney: Kid Gorgeous at Radio City
100,2566,1.0,Bennett's War
100,8453,4.8,The Physician
100,2257,5.0,Mucho Mucho Amor: The Legend of Walter Mercado
100,3379,1.2,Rattlesnake
100,1347,3.8,Black Beach
100,8048,2.6,Social Animals
100,3398,2.5,Eli
100,8742,3.5,Wild Wild West
100,5055,3.2,Expedition Happiness
100,5588,2.3,Jonas
100,6582,1.9,Dear Santa
100,4054,2.6,Cricket Fever: Mumbai Indians
100,8384,5.0,The Last Exorcism
